Mass,EM0011_sample,EM0013_sample,EM0015_sample,EM0017_sample,EM0019_sample,EM0061_sample,EM0063_sample,EM0065_sample,EM0067_sample,EM0069_sample,EW0111_sample,EW0113_sample,EW0115_sample,EW0117_sample,EW0119_sample,EW0161_sample,EW0163_sample,EW0165_sample,EW0167_sample,EW0169_sample,C,H,O,N,C13,S,P,Na,Error,El_comp,Class,NeutralMass,Candidates
502.216465,0,0,0,2221925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,9,0,1,0,0,0,-0.206581106,CHO,Lignin,503.2237415,-1
502.2293685,0,0,1992843.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,11,1,0,0,0,0,0.031868305,CHON,Protein,503.236645,-1
502.2447987,0,0,0,0,0,0,0,0,0,2250111.8,0,0,0,0,0,0,0,2064696,0,0,27,37,8,1,0,0,0,0,-0.313931095,CHON,Lignin,503.2520752,-1
502.2519838,0,0,2339994,2401407.8,2455284.8,3258794.8,0,0,1984622.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,503.2592603,-1
502.2527924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284861.3,0,0,27,38,8,0,1,0,0,0,-0.090989355,CHO,Lignin,503.2600688,-1
502.2655231,0,0,2030498.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,10,1,0,0,0,0,0.490828897,CHON,Protein,503.2727995,-1
502.2889809,0,0,0,0,0,0,2493474.5,0,0,0,0,0,0,0,0,0,0,0,0,0,28,42,7,0,1,0,0,0,0.300292616,CHO,Lignin,503.2962574,-1
502.3258194,0,0,0,0,0,0,2108234.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,503.3330958,-1
503.0076007,0,0,0,0,0,0,0,0,0,0,0,0,2093077.1,2052482.6,0,0,0,0,0,0,13,19,12,3,0,2,1,0,-0.202411889,CHONSP,Tannin,504.0148771,-1
503.0082131,0,0,0,2095035.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,504.0154896,-1
503.0142072,0,0,2482830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,15,1,0,1,1,0,-0.362440448,CHONSP,Tannin,504.0214836,-1
503.0237906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2278588.3,2847706.5,2685759.8,0,3495516.3,0,0,0,0,0,0,0,0,0,,None,504.031067,-1
503.0256342,0,0,0,0,2177847,0,0,0,0,0,0,0,2226978.8,0,0,0,0,0,0,0,25,12,12,0,0,0,0,0,-0.069125086,CHO,ConHC,504.0329107,-1
503.0260143,0,0,0,0,0,0,0,2145283,0,0,0,2492244.3,0,0,0,0,0,0,0,0,21,15,12,1,0,0,1,0,-0.206042843,CHONP,ConHC,504.0332908,-1
503.0315029,0,0,2335385.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,17,0,0,0,0,0,-0.060126372,CHO,Tannin,504.0387794,-1
503.0319609,2112120.3,0,0,0,0,3037692,0,0,0,0,0,0,0,0,0,0,0,0,2001456.1,0,32,12,1,2,0,2,0,0,-0.266430648,CHONS,ConHC,504.0392373,-1
503.0371377,0,0,0,0,0,0,0,0,0,0,0,0,1914411.5,0,0,0,0,0,0,0,20,15,11,3,0,0,1,0,0.012365915,CHONP,ConHC,504.0444141,-1
503.0467768,2934914.3,0,5035683.5,8105433,0,2799111.3,4397926,5580821,3430077.3,3904935,3444851.3,0,2421810.8,0,2096280.9,2276554.5,0,0,2826810.8,0,22,16,14,0,0,0,0,0,-0.095281332,CHO,ConHC,504.0540532,-1
503.0471051,0,2575501.5,0,0,0,0,0,0,0,0,0,4420455.5,0,0,0,0,0,3500879.5,0,0,18,19,14,1,0,0,1,0,-0.129497963,CHONP,Tannin,504.0543816,-1
503.057907,0,0,0,0,0,3015184,0,3986462.8,0,0,2123388.5,3722097.8,0,0,0,0,0,0,0,0,21,16,13,2,0,0,0,0,0.109471407,CHON,ConHC,504.0651834,-1
503.0581705,0,0,0,0,0,0,0,0,0,2246575,0,0,0,0,0,0,0,0,0,0,21,16,13,2,0,0,0,0,-0.413234267,CHON,ConHC,504.0654469,-1
503.0584505,0,0,0,0,0,0,2131827.5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,13,3,0,0,1,0,-0.35155614,CHONP,Tannin,504.0657269,-1
503.0617386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622021.3,0,26,16,11,0,0,0,0,0,0.488716623,CHO,ConHC,504.069015,-1
503.0621664,0,0,0,2512868.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,11,0,0,0,0,0,-0.360051593,CHO,ConHC,504.0694428,-1
503.0625334,0,0,0,0,0,0,2369911.8,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,11,1,0,0,1,0,-0.470967484,CHONP,Lignin,504.0698099,-1
503.0679663,0,0,0,2915305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,16,0,0,0,0,0,-0.214597396,CHO,Tannin,504.0752428,-1
503.0685076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275165.8,0,0,20,24,11,0,0,2,0,0,0.43160859,CHOS,Lignin,504.075784,-1
503.0775504,0,0,0,0,0,0,0,0,0,0,2381452.3,0,0,0,0,0,0,0,0,0,20,17,12,3,1,0,0,0,-0.494005002,CHON,Lignin,504.0848269,-1
503.0832608,4178586.5,5710503.5,6508219.5,18128372,8187234,6411299.5,6862734.5,8737845,5780184,6542784,6246033,6860681.5,0,0,4692147.5,0,0,6639463.5,6560853,0,23,20,13,0,0,0,0,0,-0.290618888,CHO,Lignin,504.0905372,-1
503.094359,0,0,0,0,0,0,2728858.8,0,0,0,2725530,0,0,0,0,0,0,0,0,0,22,20,12,2,0,0,0,0,-0.022585361,CHON,Lignin,504.1016355,-1
503.1242857,0,0,0,0,0,0,0,0,0,0,0,0,0,23649244,0,24381690,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,504.1315622,-1
503.1282041,598644416,709568192,669175488,369307168,388697472,635374656,170588096,377699424,388958976,509405664,989533888,535391168,1179571328,1058479040,926078144,1150224640,1020722240,1311176576,1199236224,1019414208,0,0,0,0,0,0,0,0,0,,None,504.1354806,-1
503.15658,0,0,0,8281644.5,0,0,0,6636660.5,0,0,0,6101965,0,0,0,0,0,0,0,0,26,32,6,0,0,2,0,0,0.341690887,CHOS,Lignin,504.1638565,-1
503.1616216,86808272,94283488,284282592,123940400,112102816,166464608,176846816,127515768,146377488,169110000,8830672,96562128,110580872,108829688,135681264,176228624,165149760,334296992,196797584,183502544,18,32,16,0,0,0,0,0,0.271521592,CHO,Carb,504.1688981,-1
503.180847,0,0,2023675.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,15,1,1,0,0,0,0.497434253,CHON,Carb,504.1881234,-1
503.1921328,3061475.5,3630324.5,3982083,9086535,4937139.5,3378294,0,2864275.3,4051753,3384843.3,2957544.5,0,2452641.8,2374160.8,3386626.8,0,2765402.3,3697585,2144931.5,0,26,32,10,0,0,0,0,0,0.273752049,CHO,Lignin,504.1994092,-1
503.1924626,0,0,0,0,0,0,0,0,0,0,0,4763631,0,0,0,2003237.3,0,0,0,0,26,32,10,0,0,0,0,0,-0.38040326,CHO,Lignin,504.199739,-1
503.2130417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170814.8,0,0,36,28,1,2,0,0,0,0,-0.306631946,CHON,ConHC,504.2203181,-1
503.2272652,0,0,0,0,0,0,0,0,0,0,2009860.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,504.2345416,-1
503.2285566,2954491.5,4028174.5,4620059,9430627,5341647,4219026,6916143,4335794.5,4287300,4184612.5,0,4910096,2464957.5,0,2449693.5,2831675.8,2706038,5118921,0,4007690.5,27,36,9,0,0,0,0,0,0.19766385,CHO,Lignin,504.2358331,-1
503.2290184,0,0,0,0,0,0,0,0,0,0,0,0,0,2404397.5,0,0,0,0,2316990.5,0,23,39,9,1,0,0,1,0,-0.101071764,CHONP,Protein,504.2362948,-1
503.2496257,0,0,3425065,0,2111454.8,0,2241094.8,4287685,0,0,0,0,0,0,0,0,0,2609111.3,0,0,24,40,11,0,0,0,0,0,0.317243828,CHO,Protein,504.2569021,-1
503.2650699,2954004,4470568.5,3719987.3,6717054.5,5081578.5,4363437.5,7055447.5,4152530.3,3410782.5,6076990,3709731.3,3047986,2439897.5,2807881.5,2406200.3,2921810.3,3233937.8,8515554,3559640.5,3396393.8,28,40,8,0,0,0,0,0,-0.055690575,CHO,Lignin,504.2723463,-1
503.285872,0,1996599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,504.2931484,-1
503.2862157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2409968,0,0,25,44,10,0,0,0,0,0,-0.088328838,CHO,Protein,504.2934922,-1
503.3008767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936556.8,0,0,0,0,0,0,0,0,0,0,0,0,,None,504.3081531,-1
503.301361,2377516.3,4546370,2985291.3,0,3935749.8,2544841.5,6107263.5,3527922,2270073.5,0,0,0,0,0,0,2060136.9,0,4015098.3,3070706.3,0,29,44,7,0,0,0,0,0,0.131570968,CHO,Lipid,504.3086374,-1
503.3017013,0,0,0,3561114.3,0,0,0,0,0,3740247.3,0,0,0,2170981.8,0,0,0,0,0,0,25,47,7,1,0,0,1,0,0.073639236,CHONP,Lipid,504.3089777,-1
503.3225032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954824.5,0,0,26,48,9,0,0,0,0,0,0.105965641,CHO,Protein,504.3297797,-1
503.3380557,0,2465628.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3260434.8,0,0,30,48,6,0,0,0,0,0,-0.481508152,CHO,Lipid,504.3453321,-1
503.8254283,0,0,0,0,2273679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,504.8327048,-1
503.8933519,4824248.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,504.9006283,-1
504.0418581,0,0,0,2971852,0,2399998,0,3363699.5,2605980.3,2526810.3,1930133.4,3858177.3,0,0,0,0,0,0,0,0,21,15,14,1,0,0,0,0,0.236817928,CHON,ConHC,505.0491346,-1
504.0531844,0,0,0,0,0,2162438.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,13,3,0,0,0,0,0.052956007,CHON,ConHC,505.0604608,-1
504.0565324,0,0,2581823.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,505.0638088,-1
504.0568293,0,0,0,0,0,0,0,2323840.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,505.0641057,-1
504.078231,0,2250603,0,0,0,0,4160477.3,0,3537335.3,0,0,4898594.5,0,0,0,0,0,0,0,0,22,19,13,1,0,0,0,0,0.261895431,CHON,Lignin,505.0855074,-1
504.0785062,0,0,0,3847399.8,0,0,0,3591059.5,0,0,0,0,0,0,0,0,0,0,0,0,22,19,13,1,0,0,0,0,-0.28298254,CHON,Lignin,505.0857826,-1
504.085076,0,0,8372562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,505.0923524,-1
504.0863561,0,0,0,4257006,2391635.3,0,2586598.5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,11,1,0,1,2,0,0.043969303,CHONSP,AminoSugar,505.0936326,-1
504.0894173,0,0,0,0,0,0,0,2413981,1905599.4,0,0,3127085,0,0,0,0,0,0,0,0,21,19,12,3,0,0,0,0,0.355146882,CHON,Lignin,505.0966937,-1
504.1146415,0,0,0,3721475.5,0,0,2105349.3,2863026.8,0,3183757.3,0,0,0,0,0,0,0,0,0,0,23,23,12,1,0,0,0,0,0.21240615,CHON,Lignin,505.1219179,-1
504.1150825,0,0,0,0,0,0,0,0,0,0,0,3395396.8,0,0,0,0,0,0,0,0,19,26,12,2,0,0,1,0,-0.044839211,CHONP,Lignin,505.122359,-1
504.1261471,4417877,4197773,4680046,2908940,2688113.3,4009790.3,0,0,0,3143829,5571033,0,6350702.5,0,5430192,5604197.5,5234463,6318631.5,5781319,5645830.5,22,23,11,3,0,0,0,0,-0.326530168,CHON,Lignin,505.1334235,-1
504.12656,0,0,0,0,0,0,3348499,2798781,3743194.8,0,0,3908431.5,0,5566177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,505.1338365,-1
504.131785,82237784,78260624,76960112,43331856,49352820,72748864,24243224,45301696,50630112,60664984,99883488,58617684,132142960,108633832,105043888,119704424,112066336,129792552,126576456,110823944,15,27,16,3,0,0,0,0,0.139329366,CHON,Other,505.1390615,-1
504.1509236,0,0,2148222,0,0,0,0,0,0,2145446.5,0,0,0,1999347.8,0,0,0,0,0,0,24,27,11,1,0,0,0,0,0.417098345,CHON,Lignin,505.1582,-1
504.1512771,0,0,0,2474783,2254468,0,0,0,1975276.8,0,0,0,0,0,0,0,1877297.9,0,2179929,0,24,27,11,1,0,0,0,0,-0.282695498,CHON,Lignin,505.1585535,-1
504.1599073,0,0,0,2357541.8,0,0,0,0,0,0,0,0,0,0,0,0,2418488.5,0,0,0,25,32,6,0,1,2,0,0,0.395611952,CHOS,Lignin,505.1671837,-1
504.160249,0,0,2156420.5,0,2655370.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,505.1675254,-1
504.1651531,16193903,17344936,44274056,21188906,20594830,28110684,29146174,22388702,25013750,28208304,2281464.5,17313650,19969932,19582718,22632396,29502334,28311356,47036992,32032610,31263272,17,32,16,0,1,0,0,0,-0.078681928,CHO,Carb,505.1724295,-1
504.1799088,0,0,0,0,0,0,0,0,2830849.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,505.1871853,-1
504.1804637,0,0,0,0,2544794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,505.1877402,-1
504.1876335,0,0,0,0,0,0,0,0,0,0,0,2683271.8,0,0,0,0,0,0,0,0,25,31,10,1,0,0,0,0,-0.225116884,CHON,Lignin,505.1949099,-1
504.1957266,0,0,0,2590016.8,0,0,0,0,0,0,0,2244495.3,0,0,0,0,0,0,0,0,25,32,10,0,1,0,0,0,-0.199852136,CHO,Lignin,505.203003,-1
504.224332,0,0,0,0,0,2197385.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38,9,2,0,0,1,0,-0.228805404,CHONP,Protein,505.2316084,-1
504.2311602,0,0,0,2319964,0,0,0,0,1933863.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,505.2384367,-1
504.2318699,0,0,0,0,0,0,2340999.8,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,9,0,1,0,0,0,0.279438565,CHO,Lignin,505.2391464,-1
504.2597329,0,2075116.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,505.2670094,-1
504.2608628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915048.1,0,0,0,0,0,0,0,0,0,0,,None,505.2681392,-1
504.2680378,0,0,0,2159991.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,46,6,0,0,1,1,0,-0.085179595,CHOSP,Lipid,505.2753142,-1
504.2685057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832008,0,0,27,40,8,0,1,0,0,0,-0.215932758,CHO,Lignin,505.2757822,-1
504.2964884,0,2010118.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,7,1,0,0,0,0,0.371762095,CHON,Lipid,505.3037649,-1
505.0124828,0,0,1934781.1,0,1907981.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,8,0,0,4,0,0,-0.022874697,CHOS,Lignin,506.0197593,-1
505.0236157,0,2369549.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,10,0,0,1,0,0,-0.247899072,CHOS,ConHC,506.0308921,-1
505.0252157,0,0,0,0,0,2263533.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.0324921,-1
505.0257914,0,0,0,2808760.5,0,0,0,0,0,0,1896880.1,0,0,0,0,2109833.3,2066378.6,0,0,0,21,14,15,0,0,0,0,0,0.398987879,CHO,ConHC,506.0330679,-1
505.0261227,0,0,0,0,0,0,0,0,0,0,0,2785932.3,0,0,0,0,0,0,1916882.6,0,21,14,15,0,0,0,0,0,-0.255751122,CHO,ConHC,506.0333992,-1
505.0283167,1743539.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.0355931,-1
505.0373576,0,0,0,0,0,0,0,0,0,0,0,2668183,0,0,0,0,0,0,0,0,20,14,14,2,0,0,0,0,-0.258744085,CHON,ConHC,506.0446341,-1
505.0403935,0,0,0,0,0,1966585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,14,2,0,1,0,0,0.401894359,CHONS,Tannin,506.0476699,-1
505.0410034,0,0,0,0,0,0,3057676.5,2941654.3,1988730,1913880.3,0,0,0,0,0,0,0,0,0,0,25,14,12,0,0,0,0,0,0.486299093,CHO,ConHC,506.0482798,-1
505.0413435,0,0,0,0,2197795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,12,0,0,0,0,0,-0.185902872,CHO,ConHC,506.04862,-1
505.0417131,0,0,0,2679748.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,12,1,0,0,1,0,-0.301475093,CHONP,Lignin,506.0489896,-1
505.0489926,0,0,0,0,0,0,0,0,0,0,0,2099873.5,0,0,0,0,0,0,0,3457815.5,0,0,0,0,0,0,0,0,0,,None,506.056269,-1
505.0493722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3005335.3,0,2657437.3,0,0,0,0,0,0,0,0,0,0,0,,None,506.0566487,-1
505.0496455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744796.8,0,0,0,21,30,2,0,0,6,0,0,0.154706993,CHOS,UnsatHC,506.0569219,-1
505.053101,0,0,0,0,0,0,0,1987808.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.0603774,-1
505.0620814,3044298.8,3102761,4043742.5,9149396,3753778.5,4339209.5,3509796,5533416.5,4918409.5,0,3790029.5,5415597.5,2739779.8,0,3562081,0,0,3816101.8,4019692.8,2845986.8,31,13,3,3,0,0,1,0,0.188561835,CHONP,ConHC,506.0693579,-1
505.0624529,0,0,0,0,0,0,0,0,0,3997479.3,0,0,0,0,0,3019167.3,3206630.5,0,0,0,22,18,14,0,0,0,0,0,-0.146401297,CHO,Lignin,506.0697294,-1
505.0733033,0,0,2431462,0,0,0,0,2931442,0,0,0,0,2415180.5,0,0,0,1936366.6,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.0805797,-1
505.0737007,0,0,0,0,0,3064338.5,2561073.3,0,0,2376495.3,0,3807928.3,0,0,0,0,0,0,0,0,21,18,13,2,0,0,0,0,-0.174883364,CHON,Lignin,506.0809772,-1
505.0741208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878950.3,0,0,0,0,17,21,13,3,0,0,1,0,-0.390146892,CHONP,Tannin,506.0813972,-1
505.0769371,0,0,0,0,0,0,0,0,0,0,0,2377403,0,0,0,0,0,0,0,0,18,22,13,2,0,1,0,0,0.089411965,CHONS,Tannin,506.0842136,-1
505.0772263,0,0,0,0,0,0,3035701.3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,13,2,0,1,0,0,-0.482025713,CHONS,Tannin,506.0845027,-1
505.0775258,0,0,0,2770399.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2338992.5,0,0,26,18,11,0,0,0,0,0,0.215653301,CHO,ConHC,506.0848023,-1
505.0882087,0,0,2115056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,14,0,0,0,2,0,-0.109738658,CHOP,Carb,506.0954851,-1
505.0985989,5695459,4838467,5853175,13472752,7060302,5682725.5,6678605,6601480,5289124,5472064.5,5263595,6347471,3760736.3,4027852.3,3345020,3881397.3,4088322,5390527,5904903,3257665.8,23,22,13,0,0,0,0,0,0.326806468,CHO,Lignin,506.1058754,-1
505.1098536,0,0,2750462.5,3096056.3,1907030.5,1919534.3,0,2142993.8,0,0,0,3606233.5,0,0,0,0,0,0,0,0,22,22,12,2,0,0,0,0,0.284803708,CHON,Lignin,506.11713,-1
505.110247,0,0,0,0,0,0,0,0,0,0,1972468.5,0,0,0,0,0,0,0,0,0,22,22,12,2,0,0,0,0,-0.492424156,CHON,Lignin,506.1175234,-1
505.1134858,0,0,0,0,0,0,2110045.8,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,12,2,0,1,0,0,-0.232942157,CHONS,Lignin,506.1207622,-1
505.132738,13671418,12639323,12536846,0,0,11993663,0,0,0,0,14050567,0,18635386,15002086,15798933,17452490,15624732,17405142,18629152,16485727,28,26,7,0,0,1,0,0,-0.180275121,CHOS,Lignin,506.1400144,-1
505.1348547,0,0,0,13519884,8729449,0,0,7192871,8775871,9414490,0,9317105,0,0,0,0,0,0,0,0,37,18,1,2,0,0,0,0,-0.430598337,CHON,ConHC,506.1421312,-1
505.1351084,0,0,0,0,0,0,6463606,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,16,3,1,0,0,0,0.201085495,CHON,Other,506.1423849,-1
505.1409182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3182812,0,0,17,30,17,0,0,0,0,0,0.2072425,CHO,Carb,506.1481946,-1
505.1436972,0,0,0,0,0,0,0,0,0,0,0,2147064.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.1509736,-1
505.1442935,0,0,0,0,0,0,0,0,0,0,0,0,2351747.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.15157,-1
505.1465441,0,0,0,0,2047346.4,1926730.1,2101890.3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,11,2,0,0,0,0,-0.317884468,CHON,Lignin,506.1538206,-1
505.1564339,0,0,2453533.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315942.5,0,0,21,30,14,0,0,0,0,0,-0.305566852,CHO,Tannin,506.1637103,-1
505.1661797,0,0,6959140,0,3576193.3,4339289,5136536.5,3524930.3,0,3999600.5,0,0,0,0,4072109.8,4306398,3752501.3,6780141.5,5358136.5,4784507.5,0,0,0,0,0,0,0,0,0,,None,506.1734561,-1
505.1664883,0,0,0,0,0,0,0,0,0,0,0,0,3397269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.1737647,-1
505.1714717,3333652.5,4046967.3,5879848,9972775,0,4469341.5,5196958.5,4389703,4225753.5,4591476,3166502,6395666,0,3698692,0,0,0,0,0,0,25,30,11,0,0,0,0,0,0.125835608,CHO,Lignin,506.1787481,-1
505.1719428,0,0,0,0,4564869.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,11,1,0,0,1,0,-0.190422742,CHONP,Protein,506.1792193,-1
505.1773645,0,0,8557612,0,4117385.5,3892833.5,6660261,2753868.5,0,3550072.5,0,2717463.5,0,0,0,0,2406973.8,9395445,2461248.3,0,18,34,16,0,0,0,0,0,0.087158834,CHO,Carb,506.1846409,-1
505.1777575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939428.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.1850339,-1
505.1927286,0,0,4231222,0,0,0,0,2083673.6,0,0,0,0,0,0,0,0,0,0,0,0,22,34,13,0,0,0,0,0,-0.126240288,CHO,AminoSugar,506.2000051,-1
505.2080003,2856493,4442257.5,5094464,11322435,5588896.5,4572793,6344903.5,4576103,4783348.5,4799374,2658115.8,6075187.5,0,2564639.8,2942157,0,3460181,4120842,3689046.5,3192734.3,26,34,10,0,0,0,0,0,-0.156929018,CHO,Lignin,506.2152767,-1
505.2083084,0,0,0,0,0,0,0,0,0,0,0,0,2185909.5,0,0,3679735.3,0,0,0,0,22,37,10,1,0,0,1,0,-0.151079559,CHONP,Protein,506.2155849,-1
505.2290688,0,0,3304526.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,12,0,0,0,0,0,-0.036726801,CHO,Protein,506.2363453,-1
505.2443304,2490437.5,5486763.5,5406808.5,9978975,6418364,4286101,7301359.5,4529030,3891470.8,4593575.5,3482977,5097301,3513041.5,2340667.8,2506983.8,3138061,3447409,5103907,3124336.8,4099517.8,27,38,9,0,0,0,0,0,-0.047421178,CHO,Lignin,506.2516068,-1
505.2651479,0,2154682,3021926.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.2724243,-1
505.265477,0,0,0,0,0,0,2358535.3,0,0,0,0,0,0,0,2045687.5,0,0,3509553.5,0,0,24,42,11,0,0,0,0,0,-0.081566509,CHO,Protein,506.2727535,-1
505.2807063,2424926,5302469,3505265,5235835,4125655.5,3345072.8,6234392.5,4146086,2804521.3,4924353.5,2118526.5,2141302,2351342,3392087.8,2208514.8,0,2781836.5,8842556,3707531.3,2204636.5,28,42,8,0,0,0,0,0,-0.028465322,CHO,Lipid,506.2879827,-1
505.3018871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372426.5,0,0,25,46,10,0,0,0,0,0,-0.129987562,CHO,Protein,506.3091635,-1
505.3170229,0,4545759.5,0,0,2034675.3,0,3189568.8,3163589.3,0,3163099.3,0,0,0,0,0,0,0,2609493,2441381.5,0,29,46,7,0,0,0,0,0,0.107531767,CHO,Lipid,506.3242994,-1
505.3316125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465288,25,50,6,2,0,1,0,0,0.134995702,CHONS,Lipid,506.338889,-1
505.3322007,2043520.9,2006250.1,0,0,2030590.6,0,2172753.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.3394772,-1
505.3325741,0,0,0,0,0,0,0,0,2280271.5,0,0,0,0,0,0,0,1867956,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.3398506,-1
505.3379894,0,0,2321047.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50,9,0,0,0,0,0,0.429295401,CHO,Protein,506.3452658,-1
505.3384184,0,1966318.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50,9,0,0,0,0,0,-0.418056884,CHO,Protein,506.3456949,-1
505.3931137,1795241.9,3349781.8,0,6399184.5,3777580.8,0,2392469.8,0,2705787.5,2573841.3,2952153.3,0,1854533.3,0,2325333.8,0,2336994.3,3882377,3197660.8,3569212,0,0,0,0,0,0,0,0,0,,None,506.4003901,-1
505.3935049,0,0,0,0,0,2026759.1,0,0,0,0,0,2503645.8,0,2405038,0,2455142.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,506.4007814,-1
506.0214039,0,0,0,0,0,0,0,0,0,0,0,2165789.5,0,0,0,0,0,0,0,0,20,13,15,1,0,0,0,0,-0.318749424,CHON,ConHC,507.0286804,-1
